,Date,Microsoft Open,Close Microsoft,Apple Open,Apple Close,Amazon Open,Amazon Close,IBM Open,IBM Close,Nike Open,Nike Close
1163,8/9/2013,32.77,32.7,458.64,454.45,295.68,297.26,188.0,187.82,65.92,66.31
1164,8/8/2013,32.24,32.89,463.855,461.01,298.52,295.74,189.45,187.93,66.06,66.05
1165,8/7/2013,31.54,32.063,463.8,464.98,300.15,296.91,189.6,188.56,66.14,65.63
1166,8/6/2013,31.55,31.58,468.02,465.25,300.51,300.75,192.26,190.99,66.31,66.54
1167,8/5/2013,31.9,31.7,464.69,469.45,303.4,300.99,195.16,195.5,66.2,66.4
1168,8/2/2013,31.69,31.89,458.01,462.54,304.63,304.21,195.5,195.16,65.99,66.3
1169,8/1/2013,32.06,31.67,455.7527,456.676,303.08,305.57,196.65,195.81,63.24,65.97
1170,7/31/2013,31.97,31.84,454.99,452.53,303.91,301.22,194.49,195.04,63.12,62.92
1171,7/30/2013,31.78,31.85,449.96,453.32,307.72,302.41,196.99,196.01,62.65,62.85
1172,7/29/2013,31.47,31.54,440.8,447.79,311.07,306.1,196.83,196.21,62.25,62.71
1173,7/26/2013,31.26,31.62,435.3,440.99,299.55,312.01,196.59,197.35,62.05,62.53
1174,7/25/2013,31.62,31.39,440.7,438.5,299.0,303.4,196.3,197.22,62.75,62.49
1175,7/24/2013,32.035,31.96,438.93,440.51,303.02,298.94,195.95,196.61,63.19,62.63
1176,7/23/2013,31.91,31.82,426.0,418.99,303.16,301.06,194.21,194.98,63.52,63.19
1177,7/22/2013,31.7,32.01,429.46,426.31,309.25,303.48,193.4,194.09,63.11,63.29
1178,7/19/2013,32.4,31.4,433.1,424.95,304.39,305.23,197.91,193.54,63.25,63.35
1179,7/18/2013,35.72,35.44,433.38,431.75800000000004,306.27,304.11,198.27,197.99,63.24,63.32
1180,7/17/2013,36.34,35.74,429.7,430.31,306.97,308.69,194.72,194.55,62.6,63.33
1181,7/16/2013,36.01,36.27,426.52,430.195,307.3,306.87,194.04,193.85,63.14,62.7
1182,7/15/2013,35.66,36.17,425.01,427.44,307.27,306.57,192.42,194.0,63.46,63.35
1183,7/12/2013,35.58,35.67,427.65,426.51,298.69,307.55,193.07,192.07,63.63,63.67
1184,7/11/2013,35.0,35.685,422.95,427.288,294.99,299.66,193.78,192.8,64.2,63.72
1185,7/10/2013,34.34,34.7,419.6,420.73,291.41,292.33,191.51,192.25,63.91,63.6
1186,7/9/2013,34.58,34.35,413.6,422.35,291.0,291.53,191.88,191.3,64.0,63.93
1187,7/8/2013,34.35,34.325,420.11,415.05,286.42,290.59,195.6,194.98,64.0,63.72
1188,7/5/2013,34.09,34.21,420.39,417.42,285.0,285.88,194.49,194.93,63.16,63.64
1189,7/3/2013,33.66,34.01,420.86,420.8,282.6,284.03,190.65,193.25,62.24,62.86
1190,7/2/2013,34.41,33.94,409.96,418.49,281.04,283.73,190.78,191.5,61.93,62.62
1191,7/1/2013,34.75,34.36,402.69,409.22,279.0,282.1,192.15,191.28,63.94,62.33
1192,6/28/2013,34.38,34.545,391.36,396.53,276.19,277.69,191.73,191.11,61.94,63.68
1193,6/27/2013,34.52,34.62,399.25,393.78,279.18,277.55,196.05,195.65,62.87,62.32
1194,6/26/2013,34.12,34.35,403.9,398.07,273.98,277.57,195.97,194.86,60.86,61.85
1195,6/25/2013,34.08,33.67,405.7,402.63,272.3,272.08799999999997,195.31,194.98,60.42,60.39
1196,6/24/2013,32.94,33.715,407.4,402.54,271.29,270.61,193.99,193.54,60.1599,59.95
1197,6/21/2013,33.66,33.265,418.49,413.5,274.57,273.36,198.5,195.46,60.82,60.57
1198,6/20/2013,34.26,33.49,419.3,416.838,275.14,273.44,200.67,197.35,61.3299,60.78
1199,6/19/2013,34.96,34.59,431.4,423.0,281.26,278.16,204.44,201.94,62.14,61.75
1200,6/18/2013,34.97,34.98,431.56,431.77,279.08,281.76,203.02,204.87,61.84,62.15
1201,6/17/2013,34.69,35.0,431.44,432.0,276.35,278.06,203.44,203.04,62.38,61.94
1202,6/14/2013,34.55,34.4,435.4,430.05,275.0,273.99,203.97,202.2,61.63,61.89
1203,6/13/2013,34.99,34.715,432.5,435.965,271.5,275.79,201.01,203.77,61.3,61.76
1204,6/12/2013,35.14,35.0,439.5,432.19,276.6,271.67,204.59,201.2,62.57,61.41
1205,6/11/2013,35.05,34.84,435.74,437.6,276.0,274.78,203.17,203.98,62.3,62.15
1206,6/10/2013,35.51,35.47,444.73,438.89,276.68,281.07,206.97,205.02,62.91,63.04
1207,6/7/2013,35.25,35.67,436.5,441.811,269.74,276.87,204.85,206.35,62.48,62.75
1208,6/6/2013,34.84,34.96,445.47,438.46,267.75,267.83,203.0,203.8,61.74,62.16
1209,6/5/2013,34.6,34.78,445.65,445.11,265.81,267.17,205.16,202.74,62.6,61.75
1210,6/4/2013,35.62,34.99,453.22,449.31,267.0,265.7,208.6,206.19,63.25,62.78
1211,6/3/2013,34.92,35.59,450.73,450.72,268.96,266.88,208.25,208.95,61.6,63.03
1212,5/31/2013,34.82,34.9,452.5,449.735,266.0,269.2,208.59,208.02,62.2,61.66
1213,5/30/2013,34.85,35.03,445.65,451.58,265.71,266.83,206.97,209.36,62.95,62.41
1214,5/29/2013,34.74,34.88,440.0,444.95,265.46,265.53,206.22,207.92,62.91,62.93
1215,5/28/2013,34.42,35.02,449.9,441.439,266.48,267.29,207.44,207.78,63.57,63.28
1216,5/24/2013,33.92,34.269,440.85,445.15,259.85,261.74,204.69,205.72,62.67,62.79
1217,5/23/2013,34.23,34.15,435.95,442.14,260.49,261.8,205.48,206.16,63.98,63.33
1218,5/22/2013,34.79,34.61,444.05,441.35400000000004,267.39,262.96,208.5,206.99,65.24,64.45
1219,5/21/2013,35.1,34.85,438.15,439.66,268.74,268.86,207.24,208.65,65.34,65.23
1220,5/20/2013,34.73,35.08,431.91,442.93,269.0,267.63,208.02,207.6,65.27,65.33
1221,5/17/2013,34.1301,34.87,439.05,433.26,265.83,269.9,205.25,208.44,64.47,65.32
1222,5/16/2013,33.64,34.08,423.24,434.57800000000003,265.96,264.12,204.0,204.69,65.76,64.44
1223,5/15/2013,33.45,33.845,439.16,428.85,267.07,266.56,202.25,203.32,65.78,65.83
1224,5/14/2013,32.8601,33.53,453.85,443.86,264.5,268.33,202.09,203.21,64.53,65.91
1225,5/13/2013,32.61,33.03,451.51,454.74,262.77,264.51,204.18,202.47,64.51,64.65
1226,5/10/2013,32.67,32.69,457.97,452.97,260.88,263.63,203.37,204.47,63.86,64.76
1227,5/9/2013,32.85,32.66,459.81,456.77,258.73,260.16,204.69,203.24,63.9,63.74
1228,5/8/2013,33.0667,32.99,459.04,463.84,256.87,258.68,202.94,204.82,63.7,63.9
1229,5/7/2013,33.65,33.31,464.97,458.658,256.31,257.73,202.81,203.63,64.19,63.91
1230,5/6/2013,33.42,33.75,455.71,460.71,258.09,255.72,203.79,202.78,64.4,63.96
1231,5/3/2013,33.23,33.49,451.31,449.98,256.14,258.05,203.94,204.51,63.68,64.55
1232,5/2/2013,32.63,33.16,441.78,445.52,248.94,252.55,200.12,202.39,63.5,63.32
1233,5/1/2013,32.93,32.72,444.46,439.29,253.9,248.23,201.87,199.63,63.56,63.36
1234,4/30/2013,32.56,33.1,435.1,442.78,249.3701,253.81,199.13,202.54,62.73,63.6
1235,4/29/2013,31.8,32.61,420.45,430.12,254.9,249.74,194.78,199.15,62.0,62.63
1236,4/26/2013,31.9,31.79,409.81,417.205,269.97,254.81,194.16,194.31,62.16,61.89
1237,4/25/2013,31.71,31.94,411.225,408.38,271.53,274.7,192.69,193.95,61.62,62.07
1238,4/24/2013,30.62,31.76,393.54,405.462,269.5,268.78,192.16,191.71,61.85,61.53
1239,4/23/2013,30.7,30.6,403.99,406.13,264.5,268.9,189.27,191.61,61.62,61.68
1240,4/22/2013,30.3,30.83,392.64,398.67,259.35,263.55,191.15,187.83,61.09,61.36
1241,4/19/2013,29.62,29.765,387.97,390.53,258.16,260.32,195.74,190.0,60.58,60.92
1242,4/18/2013,28.95,28.79,404.99,392.05,266.81,259.42,210.11,207.15,60.97,60.18
1243,4/17/2013,28.85,28.825,420.27,402.8,270.8,267.4,210.53,209.67,60.17,60.9
1244,4/16/2013,28.9,28.97,421.57,426.24,269.31,272.34,210.84,212.0,60.03,60.5
1245,4/15/2013,28.65,28.69,427.0,419.85,271.08,267.72,210.44,209.26,60.46,59.67
1246,4/12/2013,28.85,28.79,434.15,429.8,270.12,272.87,210.79,211.38,61.07,60.58
1247,4/11/2013,29.1,28.935,433.72,434.33,264.74,269.85,211.5,212.92,60.37,61.2
1248,4/10/2013,29.57,30.28,428.1,435.69,261.78,264.77,211.86,212.0,59.92,60.29
1249,4/9/2013,28.73,29.61,426.36,426.98,258.85,261.14,209.56,209.22,59.82,59.89
1250,4/8/2013,28.73,28.59,424.85,426.21,255.92,258.95,209.07,209.32,58.89,59.95
1251,4/5/2013,28.22,28.7,424.5,423.2,255.72,255.48,209.1,209.41,58.58,58.97
1252,4/4/2013,28.39,28.595,433.76,427.72,259.23,259.08,212.77,211.31,58.79,59.34
1253,4/3/2013,28.75,28.56,431.37,431.99,262.12,259.03,214.32,212.66,59.2,58.91
1254,4/2/2013,28.59,28.8,427.6,429.792,262.4,263.322,212.92,214.36,58.37,58.9
1255,4/1/2013,28.64,28.61,441.9,428.91,266.98,261.61,212.8,212.38,59.0,58.26
1256,3/28/2013,28.32,28.605,449.82,442.66,265.82,266.49,209.83,213.3,58.96,59.01
1257,3/27/2013,28.14,28.37,456.46,452.08,258.75,265.3,210.96,210.89,59.02,58.45
1258,3/26/2013,28.24,28.155,465.44,461.13599999999997,257.05,260.31,211.77,212.36,59.35,59.47
1259,3/25/2013,28.3,28.16,464.69,463.58,258.58,256.02,212.54,210.74,59.39,59.56
1260,3/22/2013,28.19,28.25,454.58,461.91,254.55,257.75,212.21,212.08,57.9999,59.53
1261,3/21/2013,28.11,28.11,450.22,452.73,256.11,253.39,212.96,212.26,54.46,53.6
1262,3/20/2013,28.34,28.315,457.42,452.08,258.05,257.278,214.76,215.06,54.07,54.83
1263,3/19/2013,28.12,28.18,459.5,454.49,258.4,256.41,214.13,213.44,54.29,53.83
1264,3/18/2013,27.88,28.1,441.45,455.72,259.3,257.89,212.9,213.21,54.43,54.16
1265,3/15/2013,28.03,28.035,437.93,443.66,264.98,261.82,215.38,214.92,54.67,54.78
1266,3/14/2013,28.0,28.135,432.83,432.5,269.67,265.74,212.15,215.8,54.84,54.69
1267,3/13/2013,27.87,27.915,428.45,428.35,275.24,275.1,210.2001,212.06,53.61,54.85
1268,3/12/2013,27.84,27.91,435.6,428.43,271.0,274.13,209.4,210.55,53.7,53.49
1269,3/11/2013,27.94,27.87,429.7499,437.87,273.43,271.24,210.04,210.08,54.57,54.53
1270,3/8/2013,28.25,28.0,429.8,431.72,275.0,274.19,209.85,210.38,55.12,54.69
1271,3/7/2013,28.11,28.14,424.5,430.582,274.1,273.88,208.29,209.42,55.4,55.22
1272,3/6/2013,28.21,28.09,434.51,425.662,275.76,273.79,207.03,208.38,54.96,55.3
1273,3/5/2013,28.29,28.35,421.48,431.144,274.0,275.59,205.86,206.53,54.9,54.9
1274,3/4/2013,27.85,28.15,427.8,420.05,265.36,273.11,202.59,205.19,54.55,54.73
1275,3/1/2013,27.72,27.95,438.0,430.47,263.27,265.74,200.65,202.91,54.42,54.82
1276,2/28/2013,27.88,27.8,444.05,441.4,261.81,264.27,202.18,200.83,54.26,54.46
1277,2/27/2013,27.42,27.81,448.43,444.57,259.4,263.25,198.89,202.33,54.16,54.34
1278,2/26/2013,27.38,27.37,443.82,448.97,260.89,259.36,198.63,199.14,54.41,54.27
1279,2/25/2013,27.97,27.37,453.85,442.8,266.94,259.87,201.67,197.51,54.54,54.04
1280,2/22/2013,27.68,27.76,449.25,450.81,266.62,265.42,199.23,201.09,54.6,54.47
1281,2/21/2013,27.74,27.49,446.0,446.06,265.12,265.94,198.63,198.33,54.83,54.54
1282,2/20/2013,28.13,27.87,457.69,448.85,270.2,266.41,200.62,199.31,54.4,54.02
1283,2/19/2013,27.8801,28.045,461.1,459.99,265.91,269.75,200.6,200.32,54.89,54.47
1284,2/15/2013,28.04,28.01,468.85,460.16,267.63,265.09,199.98,200.98,54.69,54.95
1285,2/14/2013,27.92,28.04,464.5199,466.59,267.37,269.24,199.73,199.65,54.57,54.62
1286,2/13/2013,27.93,28.03,467.21,467.01,261.53,269.47,200.65,200.09,55.03,54.56
1287,2/12/2013,27.88,27.88,479.51,467.9,259.19,258.7,200.01,200.04,54.9,55.09
1288,2/11/2013,27.65,27.86,476.5,479.93,263.2,257.21,200.98,200.16,55.28,55.22
1289,2/8/2013,27.35,27.55,474.0,474.98,261.4,261.95,199.97,201.68,54.57,54.59
1290,2/7/2013,27.35,27.283,463.25,468.22,264.1,260.23,200.62,199.74,54.23,54.68
1291,2/6/2013,27.3799,27.34,456.47,457.35,265.16,262.22,200.39,201.02,53.68,54.16
1292,2/5/2013,27.62,27.495,444.05,457.844,262.0,266.89,204.31,202.79,53.94,53.89
1293,2/4/2013,27.87,27.44,453.91,442.316,262.78,259.98,204.19,203.79,53.59,53.66
1294,2/1/2013,27.67,27.93,459.11,453.62,268.93,265.0,204.65,205.18,54.46,53.7
1295,1/31/2013,27.79,27.45,456.98,455.49,271.04,265.5,203.32,203.07,53.62,54.05
1296,1/30/2013,28.01,27.85,457.0,456.83,283.0,272.764,203.69,203.52,53.97,53.61
1297,1/29/2013,27.82,28.01,458.5,458.27,275.35,260.35,204.34,203.9,54.39,53.92
1298,1/28/2013,28.01,27.910999999999998,437.825,449.83,283.78,276.04,204.85,204.93,55.4,54.5
1299,1/25/2013,27.58,27.88,451.69,439.88,275.0,283.99,204.45,204.97,54.1299,55.55
1300,1/24/2013,27.7,27.63,460.0,450.5,269.37,273.62,203.91,204.42,53.19,53.86
1301,1/23/2013,27.2,27.61,508.81,514.005,270.57,268.11,203.5,204.72,53.14,53.09
1302,1/22/2013,27.3,27.15,504.56,504.77,271.62,270.19,194.36,196.08,53.42,53.48
1303,1/18/2013,27.1,27.25,498.51599999999996,500.0,270.83,272.12,194.03,194.47,53.47,53.29
1304,1/17/2013,27.19,27.25,510.31,502.68,271.43,270.48,193.85,193.65,53.79,53.48
1305,1/16/2013,27.15,27.04,494.64,506.09,270.53,268.93,192.0,192.59,53.52,53.73
1306,1/15/2013,26.83,27.21,498.3,485.92,270.68,271.9,191.31,192.5,53.04,53.64
1307,1/14/2013,26.9,26.89,502.68,501.75,268.0,272.73,192.82,192.62,53.19,53.19
1308,1/11/2013,26.49,26.83,521.0,520.3,265.1,267.94,194.15,194.45,52.66,53.1
1309,1/10/2013,26.65,26.46,528.55,523.51,268.54,265.34,192.65,192.88,52.63,52.55
1310,1/9/2013,26.72,26.7,522.5,517.1,268.17,266.35,193.48,192.32,52.57,52.45
1311,1/8/2013,26.75,26.55,529.21,525.31,267.07,266.38,192.92,192.87,52.72,52.4
1312,1/7/2013,26.77,26.69,522.0,523.9,262.97,268.4592,193.4,193.14,52.79,52.96
1313,1/4/2013,27.27,26.74,536.965,527.0,257.58,259.15,194.19,193.99,52.5,52.88
1314,1/3/2013,27.63,27.25,547.88,542.0959,257.27,258.48,195.67,195.27,51.95,52.37
1315,1/2/2013,27.25,27.62,553.82,549.03,256.08,257.31,194.09,196.35,52.4,51.84
1316,12/31/2012,26.59,26.7097,510.53,532.1729,243.75,250.87,189.23,191.55,50.83,51.6
1317,12/28/2012,26.71,26.55,510.29,509.5892,245.85,245.18,191.11,189.83,51.45,50.99
1318,12/27/2012,26.89,26.96,513.54,515.06,248.28,248.31,191.53,192.71,51.22,51.76
1319,12/26/2012,27.03,26.86,519.0,512.9995,257.15,248.6314,192.21,191.95,52.05,51.33
1320,12/24/2012,27.2,27.06,520.35,520.168,257.3,258.62,193.05,192.4,104.56,105.6
1321,12/21/2012,27.45,27.45,512.47,519.33,257.82,256.92,193.1,193.42,102.5,105.1
1322,12/20/2012,27.36,27.68,530.0,521.7302,258.36,261.5,194.47,194.77,98.12,99.0
1323,12/19/2012,27.69,27.31,531.47,526.31,261.3,257.99,195.46,195.08,98.92,97.78
1324,12/18/2012,27.25,27.56,525.0,533.9,254.57,260.4,193.85,195.69,98.07,98.92
1325,12/17/2012,26.79,27.095,508.93,518.83,249.81,253.86,191.76,193.62,97.21,97.99
1326,12/14/2012,27.11,26.81,514.75,509.79400000000004,250.11,249.19,191.69,191.76,97.13,96.91
1327,12/13/2012,27.32,27.11,531.15,529.69,251.11,251.25,192.18,191.99,99.09,97.33
1328,12/12/2012,27.53,27.24,547.77,539.0,251.07,251.76,194.6,192.95,99.4,99.2
1329,12/11/2012,27.05,27.32,539.77,541.388,248.5,250.69,193.18,194.2,98.0,99.41
1330,12/10/2012,26.56,26.94,525.0,529.8209,253.1,247.77,192.17,192.62,98.67,98.08
1331,12/7/2012,26.82,26.455,553.4,533.25,254.14,253.2681,190.14,191.95,98.91,98.59
1332,12/6/2012,26.81,26.725,528.94,547.2445,253.0,253.37,189.17,189.7,97.47,98.42
1333,12/5/2012,26.38,26.67,568.91,538.7923,252.44,253.96,189.01,188.65,97.92,97.68
1334,12/4/2012,26.5,26.37,581.8,575.8454,249.94,252.4881,189.71,189.36,97.63,97.67
1335,12/3/2012,26.78,26.4294,593.65,586.19,252.54,250.3291,190.76,189.48,97.66,97.56
1336,11/30/2012,27.05,26.615,586.79,585.28,250.38,252.05,191.75,190.07,98.46,97.48
1337,11/29/2012,27.11,26.95,590.215,589.36,248.05,251.27,192.75,191.53,99.58,98.97
1338,11/28/2012,27.01,27.36,577.27,582.94,242.45,247.11,190.98,191.98,96.6,99.13
1339,11/27/2012,27.3599,27.08,589.55,584.78,243.22,243.4017,192.08,191.23,96.05,97.01
1340,11/26/2012,27.54,27.385,575.9,589.53,240.39,243.62,192.45,192.88,95.48,97.66
1341,11/23/2012,27.23,27.7,567.17,571.5,239.89,239.88,191.0,193.49,96.0,96.75
1342,11/21/2012,26.71,26.95,564.25,561.7,233.84,238.03,189.3,190.29,95.56,95.6
1343,11/20/2012,26.76,26.71,571.91,560.9134,230.0,233.78,189.88,189.2,96.32,95.61
1344,11/19/2012,26.8,26.7277,540.7097,565.73,228.32,229.71,188.62,190.35,93.49,96.32
1345,11/16/2012,26.67,26.5209,525.2,527.678,221.31,225.23,186.33,186.94,91.84,92.59
1346,11/15/2012,26.88,26.6607,537.53,525.62,222.3,220.59900000000002,185.83,185.85,90.29,90.83
1347,11/14/2012,27.24,26.84,545.5,536.88,226.5,222.95,189.14,185.51,91.96,90.6
1348,11/13/2012,27.02,27.0895,538.91,542.898,225.12,226.6,188.39,188.32,91.17,91.47
1349,11/12/2012,28.94,28.22,554.15,542.83,226.59,226.47,190.03,189.25,92.5,92.29
1350,11/9/2012,28.88,28.83,540.42,547.06,226.26,226.31,189.85,189.64,91.69,92.31
1351,11/8/2012,29.12,28.81,560.63,537.75,232.22,227.35,191.4,190.1,94.45,91.86
1352,11/7/2012,29.53,29.08,573.835,558.0019,235.65,232.0608,193.36,191.16,95.72,94.65
1353,11/6/2012,29.82,29.86,590.23,582.8495,235.41,237.56,195.26,195.07,95.25,96.13
1354,11/5/2012,29.62,29.63,583.515,584.6211,232.04,234.33,192.36,194.14,94.55,95.26
1355,11/2/2012,29.59,29.4998,595.89,576.8,234.01,232.4224,197.53,193.43,95.7,94.54
1356,11/1/2012,28.84,29.515,598.22,596.5399,234.23,232.14,194.96,197.15,91.9,95.35
1357,10/31/2012,28.55,28.54,594.88,595.32,236.32,232.8931,194.8,194.53,91.05,91.38
1358,10/26/2012,27.86,28.21,609.43,604.0,228.6001,238.24,191.49,193.27,91.08,91.15
1359,10/25/2012,28.19,27.88,620.0,609.538,230.92,222.92,191.41,191.6,93.05,91.31
1360,10/24/2012,28.16,27.9019,621.44,616.83,235.88,228.49,192.44,190.72,93.74,92.89
1361,10/23/2012,27.765,28.046999999999997,631.0,613.3554,231.05,234.31,193.53,191.25,93.84,92.82
1362,10/22/2012,28.73,28.0,612.42,634.03,238.81,233.78,193.71,194.4,95.42,94.48
1363,10/19/2012,29.05,28.64,631.05,609.84,245.16,240.0,195.29,193.36,97.54,96.45
1364,10/18/2012,29.65,29.495,639.59,632.64,247.77,244.85,199.91,194.96,97.7,97.57
1365,10/17/2012,29.3,29.59,648.87,644.6136,243.37,247.49,201.21,200.63,97.28,97.57
1366,10/16/2012,29.45,29.49,635.34,649.7925,244.87,243.94,209.94,211.0,96.28,97.24
1367,10/15/2012,29.37,29.51,632.35,634.76,242.85,244.18,208.88,208.93,94.53,95.61
1368,10/12/2012,28.97,29.2,629.56,629.714,243.33,242.36,205.64,207.8,95.04,94.42
1369,10/11/2012,29.215,28.95,646.5,628.1,248.0,244.22,206.57,205.76,94.62,94.9
1370,10/10/2012,29.15,28.98,639.74,640.91,252.0,244.99,207.82,205.82,94.86,94.22
1371,10/9/2012,29.68,29.28,638.65,635.85,258.67,250.96,209.95,207.99,94.91,94.48
1372,10/8/2012,29.64,29.78,646.88,638.17,257.67,259.06,210.02,209.82,95.01,94.99
1373,10/5/2012,30.23,29.85,665.2,652.59,261.2,258.51,211.15,210.59,96.14,95.22
1374,10/4/2012,29.955,30.03,671.25,666.8,256.01,260.47,210.28,210.39,94.33,95.89
1375,10/3/2012,29.75,29.86,664.86,671.45,251.21,255.92,209.94,210.51,94.91,93.8
1376,10/2/2012,29.68,29.66,661.81,661.31,252.8,250.6,210.96,209.84,96.06,94.95
1377,10/1/2012,29.81,29.49,671.5,659.39,255.4,252.01,208.01,210.47,94.91,95.55
1378,9/28/2012,30.18,29.76,678.75,667.105,256.14,254.32,205.66,207.45,93.06,94.91
1379,9/27/2012,30.17,30.16,664.29,681.32,250.54,256.59,204.37,205.91,95.8,96.0
1380,9/26/2012,30.28,30.165,668.74,665.18,252.4,249.67,205.05,204.0,94.96,95.49
1381,9/25/2012,30.95,30.39,688.26,673.54,256.33,252.46,205.6,204.98,95.19,95.08
1382,9/24/2012,31.0,30.78,686.86,690.79,255.22,254.805,205.02,205.29,95.6,95.32
1383,9/21/2012,31.43,31.19,702.41,700.095,261.74,257.47,207.36,205.98,97.54,96.52
1384,9/20/2012,30.95,31.45,699.16,698.7,260.03,260.81,205.85,206.18,98.4,96.72
1385,9/19/2012,31.09,31.052,700.26,702.1,259.45,261.68,207.55,206.43,100.23,97.66
1386,9/18/2012,31.1,31.175,699.88,701.91,258.48,258.75,206.88,207.07,97.7,97.72
1387,9/17/2012,31.19,31.21,699.35,699.7810000000001,261.25,258.0,205.55,207.15,96.32,97.97
1388,9/14/2012,31.01,31.21,689.955,691.28,261.4,261.27,206.24,206.81,98.92,96.64
1389,9/13/2012,30.89,30.935,677.37,682.98,254.94,260.24,204.38,206.36,99.35,99.2
1390,9/12/2012,30.94,30.78,666.85,669.79,256.5,255.63,203.52,203.77,99.84,100.84
1391,9/11/2012,30.69,30.79,665.11,660.59,257.6,255.67,200.55,203.27,99.43,99.68
1392,9/10/2012,30.83,30.72,680.45,662.74,259.0,257.09,199.39,200.95,99.25,100.04
1393,9/7/2012,31.04,30.95,678.05,680.44,253.85,259.14,199.12,199.5,99.32,99.29
1394,9/6/2012,30.5,31.345,673.17,676.27,248.23,251.38,196.26,199.1,97.75,99.46
1395,9/5/2012,30.22,30.39,675.57,670.23,247.61,246.22,194.41,195.04,97.52,97.35
1396,9/4/2012,30.45,30.385,665.76,674.97,248.27,247.88,196.61,194.54,97.19,97.26
1397,8/31/2012,30.6,30.82,667.25,665.24,248.07,248.27,194.31,194.85,98.07,97.36
1398,8/30/2012,30.53,30.32,670.64,663.868,246.99,246.22,194.77,193.37,97.89,97.75
1399,8/29/2012,30.6518,30.65,675.25,673.466,246.78,247.12,195.13,195.08,98.96,98.69
1400,8/28/2012,30.7,30.63,674.9773,674.8,243.97,246.11,195.56,194.87,96.21,98.87
1401,8/27/2012,30.93,30.69,679.99,675.68,245.79,243.92,197.96,195.69,96.92,96.43
1402,8/24/2012,30.25,30.56,659.51,663.222,241.68,245.74,194.96,197.77,95.44,96.86
1403,8/23/2012,30.39,30.255,666.11,662.63,242.14,241.19799999999998,197.04,195.7,95.68,95.45
1404,8/22/2012,30.59,30.54,654.42,668.87,239.4,243.1,198.64,197.25,95.78,95.77
1405,8/21/2012,30.76,30.8,670.82,656.062,240.88,239.45,200.99,198.65,95.93,95.85
1406,8/20/2012,30.82,30.74,650.01,665.15,241.3736,240.35,200.69,200.5,96.22,95.77
1407,8/17/2012,30.92,30.9,640.0,648.11,240.6,241.17,201.08,201.22,95.03,96.26
1408,8/16/2012,30.3605,30.78,631.21,636.34,237.72,241.55,198.77,200.84,94.21,94.78
1409,8/15/2012,30.11,30.2,631.3,630.83,232.26,237.42,198.9,198.4,94.9,94.22
1410,8/14/2012,30.3,30.13,631.87,631.69,234.71,233.19,198.88,198.29,96.12,94.91
1411,8/13/2012,30.35,30.39,623.39,630.0,232.23,232.44,198.88,199.01,94.31,95.85
1412,8/10/2012,30.5,30.42,618.71,621.7,233.08,232.75,197.87,199.29,94.65,94.5
1413,8/9/2012,30.39,30.5,617.85,620.73,233.93,234.06,198.62,198.42,95.63,95.06
1414,8/8/2012,30.21,30.33,619.39,619.86,235.29,234.38,198.27,199.03,95.78,95.9
1415,8/7/2012,30.07,30.26,622.77,620.914,234.13,236.56,199.43,199.93,95.65,96.17
1416,8/6/2012,30.0,29.95,617.29,622.55,235.56,233.99,198.76,198.76,94.73,95.52
1417,8/3/2012,29.53,29.75,613.63,615.7,234.03,234.97,196.48,198.52,93.61,94.57
1418,8/2/2012,29.21,29.19,602.84,607.79,230.56,230.81,194.16,194.45,91.98,92.54
1419,8/1/2012,29.59,29.41,615.905,606.81,234.14,232.09,196.96,195.18,93.51,93.0
1420,7/31/2012,29.48,29.47,603.23,610.76,235.1,233.3,196.5,195.98,95.04,93.35
1421,7/30/2012,29.75,29.64,590.92,595.03,237.0,236.09,196.32,196.68,96.93,95.85
1422,7/27/2012,29.48,29.755,575.01,585.16,225.25,237.32,195.1,196.39,96.82,97.03
1423,7/26/2012,29.23,29.16,579.76,574.88,220.0,220.01,193.49,193.95,94.49,96.58
1424,7/25/2012,29.24,28.83,574.46,574.97,222.0,217.05,190.31,191.08,93.54,93.51
1425,7/24/2012,29.2401,29.15,607.38,600.92,226.27,223.04,190.92,190.34,93.26,92.96
1426,7/23/2012,29.57,29.28,594.4,603.83,224.72,226.01,189.78,190.83,92.05,92.85
1427,7/20/2012,31.0,30.115,613.03,604.3,225.36,228.29,194.09,192.45,94.71,93.08
1428,7/19/2012,30.51,30.665,611.28,614.32,220.73,226.17,193.4,195.34,95.2,95.26
1429,7/18/2012,29.6,30.45,606.59,606.26,216.15,217.47,184.15,188.25,92.49,94.63
1430,7/17/2012,29.64,29.66,610.79,606.94,217.45,216.93,185.73,183.65,92.48,92.76
1431,7/16/2012,29.48,29.44,605.12,606.91,216.6,216.01,185.58,184.79,93.81,93.02
1432,7/13/2012,28.76,29.39,602.95,604.97,215.63,218.39,183.46,186.01,92.26,93.97
1433,7/12/2012,29.15,28.63,600.24,598.9,216.61,215.36,184.25,183.09,91.92,91.82
1434,7/11/2012,29.71,29.3,606.12,604.43,218.95,218.37,186.22,185.25,91.67,92.26
1435,7/10/2012,30.08,29.74,617.97,608.21,226.25,219.5,190.3,186.26,90.6,91.29
1436,7/9/2012,30.12,30.0,605.3,613.89,225.0,225.05,190.76,189.67,91.21,90.28
1437,7/6/2012,30.61,30.185,607.09,605.88,226.35,225.05,193.92,191.41,91.61,91.38
1438,7/5/2012,30.59,30.7,600.56,609.94,228.62,227.06,194.88,195.29,90.7,92.2
